feed,BabyBirdBlend,BreederAdvance Complete,BreederChoice Complete,BreederElite Complete,BreederOptimal Formula,BreederPerfect Plus,BreederPrime Formula,BreederVital Premium,BroilerBoost Supreme,BroilerBulk Ultra,BroilerCharge Complete,BroilerComplete Plus,BroilerPlus Advanced,ChickBoost Complete,ChickLaunch Pro,ChickStart Plus,ClutchBoost Supreme,ClutchMaster Formula,ClutchPower Premium,DevelopPro Advanced,EarlyGrow Formula,EggBoost Supreme,EggMaster Premium,EggQuality Enhanced,EggStream Formula,EggToChick Plus,EggcellenceBlend,EndStage Enhanced,FastFinish Formula,FeatherFill Premium,FeatherUp Complete,FecundityBoost Complete,FertileEgg Premium,FertileLayer Complete,FertileSupport Enhanced,FertilityMax Formula,FertilityPlus Complete,FinalBoost Premium,FinalPhase Complete,FineMeat Formula,FinishLine Enhanced,FinishPro Supreme,FinishRight Premium,FirstFeather Nutrition,FirstPeck,FledglingBlend,GrowStrong Advanced,GrowthBurst Formula,GrowthFinish Advanced,GrowthMax Complete,HatchMate Premier,HatchMore Premium,HatchPro Complete,HatchRate Pro,HatchSuccess Formula,HatchlingEssentials,JuniorLayer Prep,JuvenileBlend Plus,LastBoost Complete,LastStage Enhanced,LayMore Gold,LayWell Complete,LayerLuxe Complete,LayerProducer Plus,MarketMax Formula,MarketPrep Formula,MarketReady Formula,MatureBlend Complete,MeatMaker Premium,MeatMax Complete,MeatYield Advanced,MidGrow Formula,MidStageNutrition,MuscleBuilder Pro,NestResult Formula,NestStart Gold,OmegaEgg Enhanced,PeakLay Advanced,PeepNourish,PeepStart Max,PerfectFinish Pro,PrimeFinish Complete,ProteinPeak Complete,PulletDevelop Formula,PulletFirst Complete,PulletPower Premium,QuickGrow Formula,RapidGrow Complete,RapidMeat Enhanced,ReadyWeight Complete,ReproMax Enhanced,ReproNutrient Formula,ReproSuccess Formula,ShellBuilder Pro,ShellMax Enhanced,ShellStrength Pro,StartRight Formula,TeenChick Formula,WeightGain Pro,YolkPerfect Premium
PeepNourish,0.2652557822104603,-0.07694730295488476,0.30384238177236506,0.019568892922822,-0.3527410526985473,-0.07786288856927112,0.006784366226105726,0.166383807217539,0.1585184606044392,-0.3446787441361926,-0.20435668201070142,0.13513782056263976,-0.2392115289594181,-0.6987722159209514,-0.2079061936012119,0.7100629133037162,-0.11661347594148669,0.36529097780754416,-0.10211766324546546,0.021516430180992446,-0.06063675992094759,-0.4125507710973896,-0.41157893833853526,-0.08069853331239459,-0.13458444810212133,-0.2038360009449509,0.43481088840380755,0.11892599681599643,-0.5059996326281311,0.0954607581896865,-0.3167893441808897,-0.29538973926141515,-0.3797438565186763,-0.5636661205700126,-0.12190468864289114,-0.04084291685107917,-0.3834292200003387,0.1877198778380758,-0.3903133441159036,-0.3892571985619832,0.46461113047438346,0.2185209621100011,-0.22135496330919657,-0.17739394763635383,-0.13495802226494377,-0.2555998766085285,0.6636391884870714,-0.04507607639389575,0.5070345597126048,-0.03463541323522987,0.21410220861988724,-0.07851626319088884,0.4005352634613613,-0.16760111351570514,0.09551113078576112,-0.2160245313422025,0.23003217464036843,-0.28248093599684937,-0.02052019553852093,-0.3814680998667329,0.10550581863689605,0.09969756671219088,0.16372900624312406,0.22752271390068612,0.17281092892944505,-0.380820034471401,-0.22079966220955966,0.43466442149889856,-0.5417051301418306,-0.481613726457761,0.5491198876992549,0.35766554242816034,0.18557869630757273,0.5404978604369197,0.07274035763934707,-0.08066607901884368,0.5369596157237645,0.18457963703798763,1.0000000000000002,0.073029736020276,0.3528943363987678,0.623693205363729,0.1763409266606766,0.06500187771311107,0.42608039590786506,0.3136367218307873,0.41684177327242816,-0.4433565448910008,-0.25506742235386304,-0.4154396116601071,0.6974024329646533,0.04079331724894121,-0.26335835202219987,-0.6230657148278093,-0.33441288316457823,-0.2730578602771335,-0.1966372772509966,-0.018156459459914162,0.023847056274806502,0.16094163169381823
PeepStart Max,-0.04136428937520526,-0.3306602916357175,0.3244390921688689,-0.5278153529439361,-0.7305988278401034,-0.019008122709261985,0.051223116861195545,0.27142793409724825,0.19917478210075967,-0.45167780182867495,-0.2242335172328365,0.1194387256660647,-0.020372489760860105,0.094976128783499,-0.6501627899240245,-0.04227876567306855,0.19556014363584645,0.1874322861502453,0.5651216413059216,0.7607334214721254,-0.5927331694860007,-0.3576884214769984,-0.4577181476127669,-0.1546156787804635,-0.13079511889387924,-0.2921685243229903,0.5163184560845647,0.410212432636884,-0.12126673486838324,0.5752037722503358,-0.058792487377317564,0.4258175808926147,-0.36417013797454545,0.5024501406504608,0.47933516039737734,-0.29536801022641623,0.5987554002923222,-0.11730433387592934,-0.25132429519889116,-0.4579371367389351,0.2838965518257438,-0.6197933755357354,-0.5703836223157801,-0.6134411236884864,0.0048640921770959035,-0.11589415899994936,0.02713142704460591,0.03756491308587301,0.3281198676546313,0.24286779771778574,-0.19686272131975954,-0.5298670222180507,-0.1024441686669307,-0.5023989416076251,0.21796108731963995,-0.5946254025644359,0.2577386652398389,-0.2770117213521377,0.30616791829204115,0.20532059873673472,-0.38534998096674244,-0.21753664873105574,0.3303562083703358,-0.3254547134405711,0.4015402108885627,-0.6408774361100776,0.47165664085352965,0.4674129804652791,0.20354466745389227,0.14321427807782824,0.30004485644448076,0.20143704650516464,0.3180730680370911,-0.0229657426607299,0.46679028533538125,-0.5554090087241846,0.14915722507301174,0.049451141986953016,0.073029736020276,1.0,0.09616755727345358,0.43958379834528966,-0.11283191123165803,-0.09183544259118337,0.07761710093389958,0.20635065957640825,0.32573625715999394,-0.45695494310768625,0.4926142151317789,-0.3615614981962318,0.3725959827896707,-0.586788882287771,0.06890920934429028,-0.10961410376902449,-0.16197899562063478,-0.2792837956360679,-0.31849264022050855,-0.3994688725875688,0.24604331055472806,0.3507779751139396
PerfectFinish Pro,0.5151141384209194,-0.10647924100986926,0.6197752463281906,-0.19938567763258253,-0.4350763206381115,0.34972850291364027,-0.07262956140899045,0.3260644282934511,-0.3390391400483044,-0.8302991242360558,-0.12992562326742854,-0.38125390025546124,-0.14145676018472875,-0.26028190964448383,-0.660247059989994,0.16215507294540182,-0.30459866610709635,0.3064681023420599,-0.05854664928911466,-0.011062293503657075,-0.1585162245667356,-0.2389519699908517,-0.20838955332105027,0.10161293342385395,0.09387248558860782,-0.8110149494961705,0.5197330710902878,0.16372195387707145,-0.3077398708757975,0.14571909013546638,-0.675970962332904,0.36603746863551034,-0.6553847589535824,0.007080914070262703,-0.09853271175775459,-0.43618589634371,-0.1819484216523781,0.027644519181125655,-0.33734021859327357,-0.8050752448240461,0.4955581931017392,0.309537427440962,-0.3788312823659918,-0.4836089664659396,-0.5149417470372479,-0.10363558155283151,0.5451720617465359,-0.27374547159260243,0.5797282906970516,-0.4791425672106293,-0.12614767635137578,-0.6355885726644408,0.30496077859862136,0.04273135254923848,0.7539042019351643,-0.7597180348952638,0.195003964466885,-0.045768942113404695,0.29891836484408935,-0.3136314554270325,-0.3168808561584896,-0.037944563713552926,0.4598785233941666,0.5129419691464019,0.22923935480812313,-0.5637531393413502,-0.1950952298318369,0.5208181995784139,-0.501183266564917,-0.14750166022077188,0.6754635373525517,0.4955271332078188,0.7628939878738323,0.1754933630197722,0.6274639410134518,0.14275882488278163,0.14535839016504645,-0.4660584265097117,0.3528943363987678,0.09616755727345358,0.9999999999999999,0.6127963421718406,0.4979684628686095,0.344588896482518,0.5161161742294089,0.6546922331417188,0.48275464287283193,-0.3510130364715287,0.3150865012324265,-0.413545002459054,0.6159024791169018,0.10194854660141882,0.1821658392773295,-0.21386191314870073,-0.8977265705116068,0.2143549977840831,-0.4766246059199479,-0.15892120979818108,-0.39779873765315754,-0.30771848750900277
PrimeFinish Complete,0.5968817444294575,-0.16410379042025103,0.7537320046923591,-0.27797893322740047,-0.8531889611378964,0.017741941317041297,0.06498377312272474,0.2060790237935053,-0.15122154874028748,-0.5557778939804904,-0.24951507085100827,0.1449700918643406,-0.3866312143186205,-0.335038498361921,-0.7855219642477727,0.46708676252001435,-0.3384715670939389,0.4018006951186834,0.11988484893642896,0.19657976150989045,-0.2886667356695016,-0.2960679679078892,-0.697080052911349,-0.03779192168418887,0.16714208464099886,-0.5621862582314108,0.7920045290613709,0.26124908895019233,-0.35854449375313957,0.10355583673446724,-0.5796259318814109,0.20713938839425622,-0.7107006496099131,-0.11507381697739287,0.01681673649054124,-0.34708804406432947,-0.013885920230862221,-0.18040363308376903,-0.29086184317774266,-0.7520489863505876,0.8793801789886082,0.07878102828683167,-0.6926152314054812,-0.6462310464472567,-0.3791948592442443,-0.28393385631736,0.6191993916417456,-0.2546131529132719,0.7987023487119502,0.18441460967815537,0.2689101836828928,-0.5775023874080759,0.18809118692188573,-0.2043437893768956,0.534130432726514,-0.6129484766131523,0.6692959581486324,-0.18392917204199594,-0.09186923367851017,-0.2305355423292564,-0.23263398781463324,-0.3316022703845486,0.4668754059354092,0.08633981655819478,0.10034918091767699,-0.809062507672347,0.03530531954455272,0.8294260236827992,-0.39324042350675714,-0.23107592608927227,0.7337100484186295,0.8542586590766535,0.7176523257024194,0.38832060732997653,0.6390869482619782,-0.3996111955940046,0.5936655314021616,-0.24256782172234484,0.623693205363729,0.43958379834528966,0.6127963421718406,1.0000000000000004,0.25346615933051825,-0.08802629534771253,0.5679089316095062,0.4561441587177977,0.19753753506918206,-0.8654012327029817,0.34759378938652635,-0.8379632338165944,0.8207334054865445,-0.2690545271681151,-0.14344966816160232,-0.3425957109820347,-0.609393889888715,-0.30783282604718215,-0.6274014205092214,-0.2873807127408775,0.09342912093258873,0.24975982840515482
ProteinPeak Complete,0.40569536826458724,-0.20903633268290114,0.4692498398125829,0.2769274039141843,-0.10826132972381101,-0.08590062096652795,-0.21468197066486983,0.7851963318252744,-0.26788211627646324,-0.4006079683363198,0.569539088310207,-0.14711641480774998,0.26026509504921164,-0.5265198554159206,-0.2521611235177858,0.06571039122183166,-0.1567155050725227,0.31980531355239195,0.18081403938681972,0.05295385967085538,0.24114556906196238,0.27495512121686577,-0.12113968770245802,-0.37285883906728684,0.0006795705379591613,-0.5002934625797638,0.31790109821408946,0.284815901768046,-0.44521756637084625,-0.23599543481005783,-0.2787968416492167,0.07066315294969014,-0.6126996540322943,-0.10961037399259209,-0.18067244958731182,-0.09688198561563084,-0.2933988439633648,-0.2990176968858869,-0.28316759325122715,-0.4233686100699841,0.3442951588059389,0.4373991284808876,0.18410750687876887,-0.46247160600975296,0.10049031423416195,0.01839249761145579,0.042528892428888264,-0.523503686015543,0.49414094511891266,-0.35190054537040316,-0.03835625084652732,-0.2443234236971355,0.283290650911183,0.21592326088738445,0.1739928433279958,-0.3971515390468429,0.0018856167534485407,-0.005636342550596908,0.19184122560685238,-0.33504830239502004,-0.20559958402139283,0.0948301159319612,-0.049144571653679636,0.5362550895844134,0.038340567876836006,-0.314726046069291,-0.2923338055184561,0.3871748396842444,-0.7175926852897578,-0.22043295977368138,0.4283474329674959,0.2692197794976331,0.2284341418498288,0.4507119685804005,0.032346327685253355,0.5407639801008606,-0.10050782388150702,-0.34514377242491634,0.1763409266606766,-0.11283191123165803,0.4979684628686095,0.25346615933051825,1.0,-0.05488584763980732,-0.0675926271809423,0.7509019776171761,-0.06763544736246302,-0.3668563826229355,-0.07441476016860528,-0.3258124041724446,0.29550821195387467,0.32536485243721236,-0.09456658801303895,0.026881222182933845,-0.6000971731745377,-0.04450586868647906,-0.058486684689122145,0.20336176419376478,0.31192812544779835,0.04658802354479785
PulletDevelop Formula,-0.2517935156417785,-0.2537686974874526,0.04801525502254395,0.19463582066629354,0.06924781164406642,0.1389519801801643,0.3015341925627584,-0.23636348163081428,-0.20026113335035806,-0.24026893830745052,-0.14430340414890291,-0.4696522316059293,-0.11895052223729814,0.22055613942014476,-0.057038390572446675,-0.19300485698849304,0.23089443434811607,-0.5649824343252613,0.12648019509371777,-0.17787454379090753,-0.3778597924604641,-0.5602428476711034,0.3102636461673974,0.7433960159615098,-0.44672140951833933,-0.43656336819133773,-0.15623169722540414,-0.08356379998934832,-0.2328241536841305,0.4155823740656177,-0.3124556926832445,0.40366431485199317,0.04678095768145543,0.3614347638881201,-0.11204574218740067,-0.43148431599661574,0.08817429383023995,0.4340193879426864,-0.13824451887826933,-0.029487888613285492,-0.15210912475157048,0.4710947539330834,-0.248901081587186,0.12855466888321027,-0.3894152302018609,-0.2607841639471623,0.320245039467511,0.346727589067574,0.01996813869283034,-0.6775853534709109,-0.16445167839157449,-0.20208265233646147,0.5124032015909344,-0.298601468701109,0.4670990355662923,-0.2023959278396956,-0.32435928696395894,-0.26289263325126666,0.5481417267981424,-0.13184181836006154,-0.5032814776607081,-0.3020272331742742,0.48023969589947285,0.3157644469322903,-0.2751445158159218,-0.013139417798183894,-0.19590478415615303,-0.12514248899222052,0.23405732170693608,0.4407501549362349,0.11761073666898723,-0.07924056048422261,0.21483301650534392,-0.5370679272024247,0.3995183264128047,-0.05585607005124487,-0.21085687512743417,-0.036190444301704414,0.06500187771311107,-0.09183544259118337,0.344588896482518,-0.08802629534771253,-0.05488584763980732,1.0,0.42321030963140677,0.022998663173518737,0.5680765798485615,0.37288081730817146,0.16016871883688544,0.4846751128441386,0.02371708412907771,-0.12755173838166997,0.13193289114099183,0.014207845525358614,-0.24474982084501137,0.11131240594945457,-0.32167490374812924,-0.1988456082346284,-0.5216665280868031,-0.6159472775354891
PulletFirst Complete,0.26504265476605576,-0.10254196680440576,0.31046568951051956,-0.22190011998142437,-0.3652377062730923,-0.10975178774068116,0.42255719661900587,-0.2337632731699882,0.018957217522062007,-0.3192267824302799,-0.512842745454923,0.1927975913628479,-0.24472756585882743,-0.0011442710754988473,-0.32513229095444107,0.31297591406494985,-0.48329513833749793,-0.23886680299499555,-0.1304992689787891,-0.09823472027578684,-0.2983286720154374,-0.4967137207581911,-0.3194209580813111,0.3534491312353068,0.0967478800562689,-0.30801720755604944,0.3135710864518463,-0.07399537157734767,-0.5011112781279556,0.07326738969223259,-0.503228202774012,0.23312012571203358,-0.13352584148987476,0.15948529456467764,-0.41835673427456166,-0.2794816758532441,-0.1223759035374199,0.17100160301434178,0.06764632940105642,-0.38794072344632474,0.4957050075838291,0.22889247785366337,-0.5975595974120997,-0.06804081071995088,-0.419001284226896,-0.6206498526565681,0.3697143946612121,0.3719746885604978,0.285307535093265,-0.06820294382416056,0.31489823792935656,-0.35339583303214817,0.4689124677497389,0.03009780655933796,0.4708140662243972,-0.2310170874939015,0.5183033749807074,-0.0470060359852363,0.03736733275609669,-0.03068476728387963,-0.1362768865522634,-0.2790526053526347,0.2825909827265628,0.21468619241995074,-0.2400335256764614,-0.29571111518993803,-0.3726070881367754,0.4518064700855536,0.05088105515697573,-0.08361493406244966,0.36565664369713696,0.47783622765491074,0.4361762735062674,-0.13166294173134688,0.4848545779003256,-0.41917718752747113,0.053825880933434864,-0.042304712362467495,0.42608039590786506,0.07761710093389958,0.5161161742294089,0.5679089316095062,-0.0675926271809423,0.42321030963140677,1.0000000000000002,0.23359341857760227,0.4132433884951519,-0.2780589549302085,0.37837906509256874,-0.26946874579698565,0.5408916685807242,0.059708992771689166,-0.40633912737342465,0.08849755389363348,-0.30672817014037135,-0.2585158846817796,-0.6637194083726197,-0.3427832716008467,-0.27484731918957217,-0.37609745193290384
PulletPower Premium,0.29504635901660603,0.007600376489083796,0.43786770975511474,-0.21778397810939099,-0.3619020239863906,0.2615210074527217,-0.43226131428039427,0.5339213411624066,-0.11307763249488098,-0.7174411737852773,0.23977851783172588,0.006770658568087413,-0.013915875676284497,-0.2930437177136961,-0.4315967852801793,0.26269954549335744,-0.21071634700788186,0.46036192961268235,0.06020738147668747,0.26248047167930455,0.07947338141285484,-0.15722756337485358,-0.4096035958661785,-0.38821492689330095,0.32467119058514987,-0.5658063576556279,0.500540933723921,0.5156851057212735,-0.3978001096631142,0.06537051680314948,-0.5645613224288856,0.3012033420697588,-0.6634164656994411,-0.027233328526159825,-0.1427714190837222,-0.09965750914671162,-0.37393005348825525,-0.13535078253387609,-0.4019673863980209,-0.7661469263273529,0.46168302849910203,0.10309481249112394,-0.1899402818799642,-0.4460065694693703,-0.27645941000133345,-0.07827588398062876,0.21732428158090122,-0.25126077750990977,0.5669930649736189,-0.16365296113594738,-0.2158861052992506,-0.39891217754989633,0.07772248129650902,0.06325068703249641,0.3387783610161725,-0.5919274587436064,0.1276229963251615,0.29380685368017756,0.29552531705208857,-0.4878655945728731,-0.25115514606450173,0.12093870347183414,0.07835412618907835,0.559395622244323,0.3450626931970823,-0.5502994442185514,-0.24247588676488777,0.5808237387069922,-0.5572204819295149,-0.23710163108066862,0.6409613773563545,0.3283606693952719,0.3034384030660791,0.5079627825196744,0.2795077404876356,0.32965269705903977,-0.1597710945482798,-0.12459895092229813,0.3136367218307873,0.20635065957640825,0.6546922331417188,0.4561441587177977,0.7509019776171761,0.022998663173518737,0.23359341857760227,1.0,0.18522273110523307,-0.46570065139929406,0.3067555174409566,-0.43059113070055827,0.5617572624007255,0.37803540012113435,0.045808454339373236,-0.1254469702898408,-0.8213707078971189,-0.17211416847735228,-0.39886098354806043,-0.018490255008937626,-0.03931839453215613,-0.05309241551270544
QuickGrow Formula,-0.07836420787836186,-0.1664148422523353,0.12339397364184895,-0.20978763891126803,-0.1774446016510099,0.08844452590189766,0.30249167877038724,0.1250289704917254,0.2570764909315737,-0.6018572989116909,-0.44182181363672757,-0.3416188385174162,0.20728340730940295,-0.25560529181310393,-0.24723064865067823,0.06848997196057005,0.1566579274729505,-0.08052387830572466,0.06583662282053523,0.36168830876849856,-0.30363349641436493,-0.6718211794888809,-0.04783304204453814,0.2772741656095305,-0.3451328818655174,-0.4227258189753901,0.3131145912481201,0.25670772997811653,-0.45236934839155124,0.5318420523743498,-0.2797158796755683,0.009789317356345814,-0.0732126707469906,0.13649264439003403,0.029668102785327805,-0.3170487032432584,0.0411613209678422,0.6528694624075952,-0.4987012193030079,-0.34525981822309276,0.0678236533597953,-0.04218564066352347,-0.22851209440475545,-0.176746384773285,-0.1621949219392573,-0.3660172717182372,0.32445611052007967,0.18868859031426888,0.21785473853034765,-0.5627667847550721,-0.4158034782430527,-0.20978109526121946,0.562247191838299,-0.30832128476668047,0.26167476128833017,-0.4366251552385571,-0.029197566112654078,-0.43178648598703534,0.3490052570848677,-0.13229271875659104,-0.23460781149628102,0.22194261615865885,0.18133247471426242,0.2230271833432221,0.4427877187914633,-0.342306122426432,-0.07320026260591303,0.21755339836131846,-0.0957249826167431,-0.2234632850577456,0.4677478352195073,-0.05136323167801247,0.2268712142943387,-0.14924819191886032,0.2689323205357887,-0.1354382126744812,0.07285828064757047,0.16823418339104398,0.41684177327242816,0.32573625715999394,0.48275464287283193,0.19753753506918206,-0.06763544736246302,0.5680765798485615,0.4132433884951519,0.18522273110523307,1.0000000000000002,0.07538939823636817,0.13135248905037789,0.1148687569560225,0.3457714278470131,-0.12824880373330105,0.05113885442950438,-0.23536885228218452,-0.29246983144296274,-0.05017683124195788,-0.29215253860257845,-0.42453072849660406,-0.3197599986510735,-0.23509274311415412
RapidGrow Complete,-0.6519115575946076,0.2134870231980093,-0.7404337778086406,0.1040811920382688,0.8178014678465891,0.1170239509991195,0.07312224025303,-0.336788458169431,0.14059091312062566,0.39503550771564994,-0.0725512618723167,-0.20198165476499585,0.2711588628318754,0.3228886405949271,0.7165962372212058,-0.3771581952233547,0.2928597179772305,-0.4662689691601334,-0.21554062240061364,-0.2888760126709896,0.13033309661545786,0.009954624993045435,0.7545265186317412,0.2955257798678009,-0.21042986827915058,0.41396891871282404,-0.8413689726644209,-0.4021540928477658,0.24652564005038047,0.126079704324851,0.419199007069789,-0.15078360954662545,0.7443401200259554,0.06023817820001631,0.024491565173187128,0.1301398073294645,-0.028871035659780175,0.27042108827498385,0.28740374207101677,0.6575239077456113,-0.8796906552438299,-0.03883650458513188,0.5033639937344078,0.7529268683822566,0.17509536045960336,0.2638675946811609,-0.3482716779981151,0.48931885990452006,-0.8286435859838549,-0.3494454946104981,-0.26935370351952204,0.5002148502025566,0.007790806166354603,0.1421200541332096,-0.3297071576225841,0.5433927371212499,-0.715483777353019,0.06421378136381187,0.23855209815277473,0.1985327853952552,0.23267074366987656,0.31313826813197043,-0.2809556678563434,0.08741216574907383,-0.04212767617216167,0.7728268692623056,-0.07987116293653197,-0.8851452688766203,0.3938775793541093,0.20463385323887995,-0.7020115682208797,-0.8583397143058799,-0.5612305106034682,-0.4239192889820231,-0.49384680646462836,0.2834712334932239,-0.5822283292334465,0.2184910703417409,-0.4433565448910008,-0.45695494310768625,-0.3510130364715287,-0.8654012327029817,-0.3668563826229355,0.37288081730817146,-0.2780589549302085,-0.46570065139929406,0.07538939823636817,1.0,-0.2889909662409651,0.882464929907316,-0.6924540366682438,0.22586792631331096,0.18794136680008777,0.16997718075122542,0.4596610530959333,0.4608794598904413,0.4735806901121672,0.22962263144262657,-0.4470557905572507,-0.4282583395636068
RapidMeat Enhanced,0.06998594272088735,0.20588577015856757,0.4112156364023415,-0.4980572325544671,-0.43679470304643053,0.37420603634549354,0.1380171345285509,-0.1684528008448078,-0.2766639555869651,-0.4675387436794826,-0.21826280010879806,0.12418906287173391,-0.26996479457700906,0.4863358627145514,-0.5237346795494997,-0.32168976015585865,-0.02638551606519026,-0.14527413500852202,0.264357734817945,0.1763890471097499,-0.29775900585197956,-0.4195630180947009,-0.38667984248808646,0.25616764838793715,0.30374771123593247,-0.4955881315917725,0.4398755798021635,0.5222506783742524,-0.07783198566346357,0.23664080717050467,-0.5697874420273551,0.5450977796576087,-0.19348337687975048,0.5486012117586755,0.11455243726461334,-0.4935285293142653,0.27746711300872273,-0.008542862060055091,-0.18626836290660212,-0.41006450305400616,0.41462433330394693,-0.2722188045987099,-0.6055512646898339,-0.30487800799851206,-0.577055027431263,-0.3229721896717707,0.1323129379012859,0.1065876806004674,0.356823339879787,0.14032546944282817,-0.22880115535921564,-0.3910066553029348,-0.16499966350964582,-0.3050431397983479,0.5448414025487498,-0.4466736257743132,0.3457627488553182,0.23999568750632366,-0.03863116091757161,-0.1667641809378907,-0.394275205914352,-0.35743498863690737,0.24827056149800325,0.05571968680473148,0.13356630761308175,-0.5891668560397383,0.32150893467410907,0.4389381034564326,0.3110288259285321,0.16918948576381593,0.35787673057499464,0.4031661425911493,0.4808467934291266,-0.19393718718657743,0.6124595295807801,-0.336944365745316,-0.19861642150528394,-0.25866229711448313,-0.25506742235386304,0.4926142151317789,0.3150865012324265,0.34759378938652635,-0.07441476016860528,0.16016871883688544,0.37837906509256874,0.3067555174409566,0.13135248905037789,-0.2889909662409651,0.9999999999999999,-0.11645734023422129,0.07188498690317648,-0.21103296019417,0.1863052665839578,0.39844642486735704,-0.3641067879887712,-0.29918959715388466,-0.702286840932733,-0.7061238040753902,-0.19233794924520559,-0.059305023207821606
ReadyWeight Complete,-0.6823757789190918,0.15344489231557742,-0.5942815539238699,0.23977132384629454,0.7663312505735296,0.08579405820201935,0.19678021319806357,-0.34730467976762674,-0.027500581583813896,0.3731587454358484,0.08870023443262307,-0.17503633079352723,0.17005707273528767,0.3168951878066836,0.6582074407875018,-0.5072819380813989,0.4707185203635252,-0.5775862546512349,-0.02222370743284678,-0.306213013599395,0.12520947954351516,-0.11846703624783954,0.7273432996046082,0.39851356562186563,-0.38095363993815684,0.28519976428996624,-0.7082362749553758,-0.1580621995677812,0.12436569389447989,0.13692374476237784,0.31263258261564314,-0.08464499342332597,0.6756927672467299,0.18683854402811662,0.04131859384666684,-0.01358879213677343,0.048235982022259954,0.35101175311885896,0.14295108703898257,0.706440040741907,-0.8029233784292691,0.07637965868829806,0.4995853636092771,0.664888013939624,0.05207686989794917,0.030013007967668995,-0.2567343684001983,0.41435583047727315,-0.6224075961422291,-0.37381359142383636,-0.28997065065440625,0.521991096823318,0.05107893458350162,-0.0819052891078693,-0.26839921560392105,0.4668667382622566,-0.7179489065073122,-0.0335029500797808,0.1685113439023345,0.050258853635150036,0.08350012745255009,0.19717234908530124,-0.2480800069133648,0.09618711457062813,-0.11952289904791118,0.6096106316916378,0.008105844972521885,-0.7582224073239379,0.44594081762698295,0.2696291254175541,-0.5652733310416964,-0.7479895198385227,-0.5217924470926656,-0.5270769887784413,-0.4112630132694973,0.29809869928657773,-0.5586992268963338,0.20462343735109925,-0.4154396116601071,-0.3615614981962318,-0.413545002459054,-0.8379632338165944,-0.3258124041724446,0.4846751128441386,-0.26946874579698565,-0.43059113070055827,0.1148687569560225,0.882464929907316,-0.11645734023422129,1.0,-0.7859879323681425,0.12266013669121852,0.14781192147939487,0.3272581881069132,0.46668783520850343,0.21927968523879143,0.38747119350934495,0.0073479341068941745,-0.3078560829665875,-0.4197868821898396
ReproMax Enhanced,0.5431869524996674,-0.2938333113656635,0.5517710710157228,-0.15695934414806723,-0.7404959140788021,-0.0063403718927160305,-0.16927360411333003,0.3099730119759848,0.12451642756698711,-0.6274176868015173,-0.19490340387125407,-0.03152252918110125,-0.20752807617408786,-0.34040494784643777,-0.6474605492029857,0.620389549614503,-0.3584750726120867,0.39009281095298187,0.05947668712173176,0.2971899629792083,-0.3838806122673018,-0.26765592813054395,-0.6927928684151871,-0.1661793394870464,0.11454622477915732,-0.44437964415557873,0.688862419827872,0.13695652374903572,-0.3398717269698617,0.1030925843109893,-0.43923740856963817,0.1974652472774413,-0.6917109999566322,-0.11893179264871039,-0.15870920499470792,-0.08748082734217773,-0.11807275894921934,-0.011134770814139766,-0.3354513713870724,-0.8234276553684147,0.7175156980828824,0.06708467553223203,-0.6293820710783498,-0.5923229590481477,-0.1783164399780231,-0.15414905880230242,0.46099804722984117,-0.1638565653561908,0.6404786037354779,0.02885942491039584,0.17788964629875104,-0.6461945955031517,0.2333963171641794,-0.07631565266278542,0.45212817309510067,-0.6130370875286129,0.5248660656145149,-0.03738073381280535,0.23985142777512075,-0.1791801362573644,-0.28373046539935187,-0.20291457676092342,0.453832873887326,0.048889825831460856,0.12426647921932861,-0.6032864631018445,-0.1894735820726834,0.7388300469597837,-0.4174270756886808,-0.16665754653172585,0.7009782376471048,0.6245610144741467,0.5463296846844596,0.4070832066089009,0.5279968234684361,-0.2863829258191736,0.4455214686983274,-0.08864742658749429,0.6974024329646533,0.3725959827896707,0.6159024791169018,0.8207334054865445,0.29550821195387467,0.02371708412907771,0.5408916685807242,0.5617572624007255,0.3457714278470131,-0.6924540366682438,0.07188498690317648,-0.7859879323681425,0.9999999999999998,-0.07932569051981937,-0.12318882743176247,-0.5001058811702825,-0.62841437292029,-0.21575287759675044,-0.4883940366508894,-0.06032432065542087,0.01661900282352665,0.11204316987702229
